number;name;img_url;porcentagem;votos
1060;Fabiano Andreassa;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/fabiano-andreassa-1060-min.jpg;0,05%;3046
4311;Doutor Baccin;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/doutor-baccin-4311-min.jpg;0,05%;3041
1988;Jose Felinto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/jose-felinto-1988-min.jpg;0,05%;3005
4334;João Guilherme;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/joao-guilherme-4334-min.jpg;0,05%;2958
3151;Carlos Dota;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/carlos-dota-3151-min.jpg;0,05%;2958
1379;Prof. Osmar;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/prof-osmar-1379-min.jpg;0,05%;2867
1711;Investigador Brasil Filho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/investigador-brasil-filho-1711-min.jpg;0,05%;2832
7077;Angelica Primon;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/angelica-primon-7077-min.jpg;0,05%;2716
4322;Carlos Destefano;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/carlos-destefano-4322-min.jpg;0,05%;2692
1300;Tornesi;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/tornesi-1300-min.jpg;0,05%;2677
1708;Joao Gaucho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/joao-gaucho-1708-min.jpg;0,05%;2608
4000;Renata Borges;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/renata-borges-4000-min.jpg;0,04%;2577
2323;Cirineu Vacari;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/cirineu-vacari-2323-min.jpg;0,04%;2557
1710;Misael Nemecek;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/misael-nemecek-1710-min.jpg;0,04%;2550
4355;Ratinho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/ratinho-4355-min.jpg;0,04%;2518
3600;Toninho Ferreira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/toninho-ferreira-3600-min.jpg;0,04%;2498
1311;Totti;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/totti-1311-min.jpg;0,04%;2497
1712;Robinson Feres;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/robinson-feres-1712-min.jpg;0,04%;2481
1099;Luiz Juraski;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/luiz-juraski-1099-min.jpg;0,04%;2424
1778;Rivas Rodrigues;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/rivas-rodrigues-1778-min.jpg;0,04%;2347
9080;Janaina Luz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/janaina-luz-9080-min.jpg;0,04%;2336
6515;Isabella Gobbo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/isabella-gobbo-6515-min.jpg;0,04%;2316
1000;Leslie Camargo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/leslie-camargo-1000-min.jpg;0,04%;2307
1969;Jackson Cabanas;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/jackson-cabanas-1969-min.jpg;0,04%;2196
1325;Tertuliano Andrade;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/tertuliano-andrade-1325-min.jpg;0,04%;2153
5151;Cassia Freire;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/cassia-freire-5151-min.jpg;0,04%;2117
1356;Rui Rossetim;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/rui-rossetim-1356-min.jpg;0,04%;2069
4588;Vereador Edu;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/vereador-edu-4588-min.jpg;0,04%;2057
6514;Professor Leandro Crestani;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-leandro-crestani-6514-min.jpg;0,04%;2029
1011;Ariel Conforto;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/ariel-conforto-1011-min.jpg;0,04%;2023
6556;Professor Bira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-bira-6556-min.jpg;0,04%;2022
1123;Luana Suzarte;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/luana-suzarte-1123-min.jpg;0,03%;1965
5111;Plinio Dias Caminhoneiro;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/plinio-dias-caminhoneiro-5111-min.jpg;0,03%;1960
1701;Paulo Pessin;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/paulo-pessin-1701-min.jpg;0,03%;1947
1522;Fulvio Boberg;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/fulvio-boberg-1522-min.jpg;0,03%;1902
1030;Dr. Farias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/dr-farias-1030-min.jpg;0,03%;1901
5535;Profª Angela Maria;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/prof-angela-maria-5535-min.jpg;0,03%;1822
2307;Procuradora Cathy;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/procuradora-cathy-2307-min.jpg;0,03%;1817
2055;Priscila de Carvalho;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/priscila-de-carvalho-2055-min.jpg;0,03%;1791
1922;Wanderlei Dedeco;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/wanderlei-dedeco-1922-min.jpg;0,03%;1783
1518;Marco Antonio da Radio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/marco-antonio-da-radio-1518-min.jpg;0,03%;1755
9009;Professora Dani Blanc;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professora-dani-blanc-9009-min.jpg;0,03%;1753
1312;Professor Marcio de Colombo;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professor-marcio-de-colombo-1312-min.jpg;0,03%;1735
2510;Roosevelt Mauricio;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/roosevelt-mauricio-2510-min.jpg;0,03%;1700
2500;Alexandre Menegusso;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/alexandre-menegusso-2500-min.jpg;0,03%;1693
1500;Pedagoga Silene;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/pedagoga-silene-1500-min.jpg;0,03%;1673
6522;Camila Lanes;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/camila-lanes-6522-min.jpg;0,03%;1657
1012;Lauro Moura;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/lauro-moura-1012-min.jpg;0,03%;1604
1020;Tião do Karate;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/tiao-do-karate-1020-min.jpg;0,03%;1563
4344;Mykymias;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/mykymias-4344-min.jpg;0,03%;1563
1343;Professora Giane;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professora-giane-1343-min.jpg;0,03%;1491
4377;Professora Adélia;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/professora-adelia-4377-min.jpg;0,03%;1484
1213;Beti Calçavara;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/beti-calcavara-1213-min.jpg;0,03%;1462
4510;Isaac Oliveira;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/isaac-oliveira-4510-min.jpg;0,03%;1438
1785;Daniele Schatz;https://cdn-eleicoes.gazetadopovo.com.br/fotos/parana/deputado-federal/daniele-schatz-1785-min.jpg;0,02%;1418
